"season","game_id","team","player_id","period","shifts","first","last","position","datetime"
2016,20095,"nyr",8474613,3,"163-186;970-1002;0-40;734-774;302-345;594-650;473-534;1114-1179","Derek","Stepan","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475204,1,"348-390;460-503;989-1036;102-156;806-862","Brandon","Pirri","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475204,2,"295-328;397-437;1122-1164;724-770;129-178;488-541;883-957;1164-1164","Brandon","Pirri","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475204,3,"280-302;448-473;1167-1200;127-163;1032-1068;867-910;534-594;143-143","Brandon","Pirri","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475692,1,"37-64;147-185;243-283;1135-1180;554-609;443-503;929-989;729-797","Mats","Zuccarello","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475692,2,"1047-1078;295-328;46-90;223-271;133-186;488-541;724-781;397-463;883-957","Mats","Zuccarello","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475692,3,"448-473;1167-1200;1032-1068;697-734;824-867;341-385;40-93;186-239;534-594","Mats","Zuccarello","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475715,1,"355-390;989-1036;102-156;776-852","Oscar","Lindberg","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475715,2,"452-474;556-583;295-328;785-821;883-927;123-178","Oscar","Lindberg","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475715,3,"285-302;1179-1200;136-163;1030-1062;650-683;434-473;867-910","Oscar","Lindberg","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475763,1,"230-243;1180-1200;1036-1069;64-102;503-554;609-664;884-940;283-355","Kevin","Hayes","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475763,2,"474-488;541-556;264-295;90-123;1164-1200;1078-1122;927-995;328-397;611-724;995-995","Kevin","Hayes","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475763,3,"910-936;1002-1032;774-805;594-630;93-136;239-285;385-434;1062-1114","Kevin","Hayes","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475855,1,"230-243;1180-1200;1036-1069;64-99;884-929;609-664;283-348","Jesper","Fast","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475855,2,"271-295;463-488;556-583;1164-1200;957-995;90-133;611-655;781-840","Jesper","Fast","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8475855,3,"93-127;936-970;867-910;239-285;650-697;774-824;1068-1121;394-448","Jesper","Fast","r","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476459,1,"37-64;156-185;243-283;1135-1180;727-776;940-989;449-503;554-609","Mika","Zibanejad","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476459,2,"1047-1078;1127-1164;223-264;46-90;488-541;724-785;387-452","Mika","Zibanejad","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476459,3,"345-385;683-734;40-93;186-239;534-594;805-867","Mika","Zibanejad","c","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476468,1,"37-64;156-185;243-283;1135-1180;940-989;449-503;554-609;718-806","J.T.","Miller","l","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476468,2,"881-883;1047-1078;1127-1164;46-85;223-271;488-541;397-452;724-781","J.T.","Miller","l","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476468,3,"285-302;910-936;1002-1032;127-163;40-78;824-867;345-394;683-734;186-239;534-594","J.T.","Miller","l","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476918,1,"862-884;0-37;185-230;503-554;390-449;1069-1135","Jimmy","Vesey","l","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476918,2,"541-556;583-611;178-223;0-46;995-1047;821-881;328-397;655-724;1078-1164","Jimmy","Vesey","l","2016-10-27 00:00:00+00"
2016,20095,"nyr",8476918,3,"163-186;0-40;734-774;302-345;1121-1167;594-650;473-534;186-186","Jimmy","Vesey","l","2016-10-27 00:00:00+00"
2016,20095,"nyr",8477591,1,"348-378;989-1036;99-147;797-852","Josh","Jooris","c","2016-10-27 00:00:00+00"
2016,20115,"det",8468083,1,"590-601;89-119;226-268;413-456;718-772;1117-1182;840-918","Henrik","Zetterberg","l","2016-10-29 23:00:00+00"
2016,20115,"det",8468083,2,"564-582;982-1011;371-421;738-788;151-207;469-526;625-682;30-89;1031-1102","Henrik","Zetterberg","l","2016-10-29 23:00:00+00"
2016,20115,"det",8468083,3,"842-865;423-458;786-821;262-315;674-734;1127-1200;36-111;1019-1099;511-593","Henrik","Zetterberg","l","2016-10-29 23:00:00+00"
2016,20115,"det",8468505,1,"163-166;969-993;1012-1044;0-43;772-815;312-367;456-512","Steve","Ott","c","2016-10-29 23:00:00+00"
2016,20115,"det",8468505,2,"149-151;546-564;843-875;943-982;306-359;1111-1192","Steve","Ott","c","2016-10-29 23:00:00+00"
2016,20115,"det",8468505,3,"205-262","Steve","Ott","c","2016-10-29 23:00:00+00"
2016,20115,"det",8470144,1,"993-1016;815-840;166-194;43-76;555-590;375-413;655-718;1044-1117","Frans","Nielsen","c","2016-10-29 23:00:00+00"
2016,20115,"det",8470144,2,"1192-1200;1102-1111;783-802;1011-1031;447-469;0-30;338-371;875-908;582-625;207-262","Frans","Nielsen","c","2016-10-29 23:00:00+00"
2016,20115,"det",8470144,3,"821-825;734-766;0-36;634-674;111-159;315-366;458-511;948-1019","Frans","Nielsen","c","2016-10-29 23:00:00+00"
2016,20115,"bos",8470638,1,"1164-1182;649-675;815-842;166-194;375-413;0-43;456-499;993-1044","Patrice","Bergeron","c","2016-10-29 23:00:00+00"
2016,20115,"bos",8470638,2,"447-469;738-763;0-30;943-973;582-625;260-306;151-207;843-908;1111-1190","Patrice","Bergeron","c","2016-10-29 23:00:00+00"
2016,20115,"bos",8470638,3,"1194-1200;902-911;842-865;458-484;1041-1069;330-366;555-593;205-249;0-46;1104-1156;766-821","Patrice","Bergeron","c","2016-10-29 23:00:00+00"
2016,20115,"det",8470778,1,"1016-1034;953-993;0-43;772-815;317-367;456-555","Drew","Miller","l","2016-10-29 23:00:00+00"
2016,20115,"det",8470778,2,"546-564;875-908;272-306;682-738","Drew","Miller","l","2016-10-29 23:00:00+00"
2016,20115,"det",8470778,3,"205-262","Drew","Miller","l","2016-10-29 23:00:00+00"
2016,20115,"det",8471716,1,"80-89;1034-1044;590-601;119-153;421-456;226-268;725-772;871-920;1117-1182","Justin","Abdelkader","l","2016-10-29 23:00:00+00"
2016,20115,"det",8471716,2,"998-1011;564-582;30-74;738-788;151-207;390-447;469-526;625-682;1031-1102","Justin","Abdelkader","l","2016-10-29 23:00:00+00"
2016,20115,"det",8471716,3,"423-458;786-821;262-315;511-575;674-738;1127-1194;43-111;1019-1099","Justin","Abdelkader","l","2016-10-29 23:00:00+00"
2016,20115,"det",8471794,1,"153-166;993-1012;194-226;512-555;268-317;918-969;601-655;1044-1117","Darren","Helm","c","2016-10-29 23:00:00+00"
2016,20115,"det",8471794,2,"526-546;421-447;1173-1200;963-998;802-843;582-625;262-310;74-149","Darren","Helm","c","2016-10-29 23:00:00+00"
2016,20115,"det",8471794,3,"1194-1200;1112-1127;825-842;766-786;651-674;865-902;0-43;159-205;458-511;366-423","Darren","Helm","c","2016-10-29 23:00:00+00"
2016,20115,"det",8474679,1,"1182-1200;166-194;555-590;43-80;367-413;815-871;655-718","Gustav","Nyquist","r","2016-10-29 23:00:00+00"
2016,20115,"det",8474679,2,"1102-1111;788-802;1011-1031;447-469;0-30;644-682;327-371;151-207","Gustav","Nyquist","r","2016-10-29 23:00:00+00"
2016,20115,"det",8474679,3,"821-842;647-674;119-159;724-766;315-383;948-1026;511-593;1099-1200","Gustav","Nyquist","r","2016-10-29 23:00:00+00"
2016,20115,"det",8475193,1,"590-601;89-119;226-268;413-456;871-918;718-772;1117-1182","Tomas","Tatar","l","2016-10-29 23:00:00+00"
2016,20115,"det",8475193,2,"564-582;990-1011;30-74;738-783;151-207;469-526;625-682;1031-1102;371-447","Tomas","Tatar","l","2016-10-29 23:00:00+00"
2016,20115,"det",8475193,3,"423-458;786-821;865-902;674-724;262-315;511-569;1026-1095;1127-1200;36-119","Tomas","Tatar","l","2016-10-29 23:00:00+00"
