"datetime","game_id","team","score_sit","sf","sa","bsf","bsa","msf","msa"
"2017-03-09 01:00:00+00",20983,"dal",-2,8,9,5,3,7,2
"2017-03-09 01:00:00+00",20983,"dal",-1,0,1,0,0,0,0
"2017-03-09 01:00:00+00",20983,"dal",0,5,8,8,5,6,1
"2017-03-09 01:00:00+00",20984,"pit",-1,4,4,2,2,2,3
"2017-03-09 01:00:00+00",20984,"pit",0,4,4,1,0,4,0
"2017-03-09 01:00:00+00",20984,"pit",1,1,0,0,0,1,0
"2017-03-09 01:00:00+00",20984,"pit",2,3,1,2,0,1,0
"2017-03-09 01:00:00+00",20984,"pit",3,10,9,4,6,3,5
"2017-03-09 01:00:00+00",20984,"wpg",-3,9,10,6,4,5,3
"2017-03-09 01:00:00+00",20984,"wpg",-2,1,3,0,2,0,1
"2017-03-09 01:00:00+00",20984,"wpg",-1,0,1,0,0,0,1
"2017-03-09 01:00:00+00",20984,"wpg",0,4,4,0,1,0,4
"2017-03-09 01:00:00+00",20984,"wpg",1,4,4,2,2,3,2
"2017-03-09 01:00:00+00",20982,"det",-3,15,13,6,6,9,11
"2017-03-09 01:00:00+00",20982,"det",-2,0,2,0,0,0,1
"2017-03-09 01:00:00+00",20982,"det",-1,0,1,0,1,0,0
"2017-03-09 01:00:00+00",20982,"det",0,6,4,3,1,1,3
"2017-03-09 01:00:00+00",20982,"bos",0,4,6,1,3,3,1
"2017-03-09 01:00:00+00",20982,"bos",1,1,0,1,0,0,0
"2017-03-09 01:00:00+00",20982,"bos",2,2,0,0,0,1,0
"2017-03-09 01:00:00+00",20982,"bos",3,13,15,6,6,11,9
"2017-03-10 00:00:00+00",20985,"nyr",-1,17,4,7,4,5,3
"2017-03-10 00:00:00+00",20985,"nyr",0,7,11,3,3,3,3
"2017-03-10 00:00:00+00",20985,"nyr",1,5,10,0,4,1,2
"2017-03-10 00:00:00+00",20985,"car",-1,10,5,4,0,2,1
"2017-03-10 00:00:00+00",20985,"car",0,11,7,3,3,3,3
"2017-03-10 00:00:00+00",20985,"car",1,4,17,4,7,3,5
"2017-03-10 00:30:00+00",20986,"phi",-2,1,0,2,0,0,1
"2017-03-10 00:30:00+00",20986,"phi",-1,16,16,3,4,5,4
"2017-03-10 00:30:00+00",20986,"phi",0,9,11,11,6,3,2
"2017-03-10 00:30:00+00",20986,"phi",1,2,2,0,2,1,5
"2017-03-10 00:30:00+00",20986,"tor",-1,2,2,2,0,5,1
"2017-03-10 00:30:00+00",20986,"tor",0,11,9,6,11,2,3
"2017-03-10 00:30:00+00",20986,"tor",1,16,16,4,3,4,5
"2017-03-10 00:30:00+00",20986,"tor",2,0,1,0,2,1,0
"2017-03-10 00:30:00+00",20987,"min",-3,15,11,3,8,6,6
"2017-03-10 00:30:00+00",20987,"min",-2,8,3,3,0,4,1
"2017-03-10 00:30:00+00",20987,"min",-1,0,2,0,1,0,0
"2017-03-10 00:30:00+00",20987,"min",0,2,4,1,2,1,0
"2017-03-10 00:30:00+00",20987,"tbl",0,4,2,2,1,0,1
"2017-03-10 00:30:00+00",20987,"tbl",1,2,0,1,0,0,0
"2017-03-10 00:30:00+00",20987,"tbl",2,3,8,0,3,1,4
"2017-03-10 00:30:00+00",20987,"tbl",3,11,15,8,3,6,6
"2017-03-10 01:30:00+00",20988,"ana",0,12,23,13,11,1,2
"2017-03-10 01:30:00+00",20988,"ana",1,12,10,7,6,2,9
"2017-03-10 01:30:00+00",20988,"chi",-1,10,12,6,7,9,2
"2017-03-10 01:30:00+00",20988,"chi",0,23,12,11,13,2,1
"2017-03-10 02:00:00+00",20989,"njd",-1,12,1,3,1,3,2
"2017-03-10 02:00:00+00",20989,"njd",0,12,20,6,6,12,11
"2017-03-10 02:00:00+00",20989,"col",0,20,12,6,6,11,12
"2017-03-10 02:00:00+00",20989,"col",1,1,12,1,3,2,3
"2017-03-10 02:00:00+00",20990,"mtl",-3,8,12,5,5,3,4
"2017-03-10 02:00:00+00",20990,"mtl",-2,4,4,0,3,0,5
"2017-03-10 02:00:00+00",20990,"mtl",-1,9,15,2,3,1,5
"2017-03-10 02:00:00+00",20990,"mtl",0,2,5,0,4,1,1
"2017-03-10 02:00:00+00",20990,"cgy",0,5,2,4,0,1,1
"2017-03-10 02:00:00+00",20990,"cgy",1,15,9,3,2,5,1
"2017-03-10 02:00:00+00",20990,"cgy",2,4,4,3,0,5,0
"2017-03-10 02:00:00+00",20990,"cgy",3,12,8,5,5,4,3
"2017-03-10 02:00:00+00",20991,"ott",-1,9,3,3,2,4,4
"2017-03-10 02:00:00+00",20991,"ott",0,17,28,7,11,9,10
"2017-03-10 02:00:00+00",20991,"ari",0,28,17,11,7,10,9
"2017-03-10 02:00:00+00",20991,"ari",1,3,9,2,3,4,4
"2017-03-10 03:00:00+00",20992,"nyi",-1,4,0,1,0,1,1
"2017-03-10 03:00:00+00",20992,"nyi",0,7,15,3,1,2,1
"2017-03-10 03:00:00+00",20992,"nyi",1,0,9,2,1,0,1
"2017-03-10 03:00:00+00",20992,"van",-1,9,0,1,2,1,0
"2017-03-10 03:00:00+00",20992,"van",0,15,7,1,3,1,2
"2017-03-10 03:00:00+00",20992,"van",1,0,4,0,1,1,1
"2017-03-10 03:30:00+00",20993,"nsh",0,5,14,2,3,5,4
"2017-03-10 03:30:00+00",20993,"nsh",1,2,2,1,3,0,0
"2017-03-10 03:30:00+00",20993,"lak",-1,2,2,3,1,0,0
"2017-03-10 03:30:00+00",20993,"lak",0,14,5,3,2,4,5
"2017-03-10 03:30:00+00",20994,"wsh",-1,1,3,0,4,1,3
"2017-03-10 03:30:00+00",20994,"wsh",0,8,2,2,0,4,0
"2017-03-10 03:30:00+00",20994,"wsh",1,1,6,0,1,0,2
"2017-03-10 03:30:00+00",20994,"sjs",-1,6,1,1,0,2,0
"2017-03-10 03:30:00+00",20994,"sjs",0,2,8,0,2,0,4
"2017-03-10 03:30:00+00",20994,"sjs",1,3,1,4,0,3,1
"2017-03-11 00:00:00+00",20995,"buf",-1,8,6,1,1,2,1
"2017-03-11 00:00:00+00",20995,"buf",0,19,16,7,13,0,4
"2017-03-11 00:00:00+00",20995,"buf",1,0,4,0,1,0,1
"2017-03-11 00:00:00+00",20995,"cbj",-1,4,0,1,0,1,0
"2017-03-11 00:00:00+00",20995,"cbj",0,16,19,13,7,4,0
"2017-03-11 00:00:00+00",20995,"cbj",1,6,8,1,1,1,2
"2017-03-11 00:30:00+00",20996,"chi",-2,3,2,0,1,0,0
"2017-03-11 00:30:00+00",20996,"chi",-1,14,12,1,4,1,5
"2017-03-11 00:30:00+00",20996,"chi",0,4,2,2,1,0,0
"2017-03-11 00:30:00+00",20996,"chi",1,2,8,0,4,2,1
"2017-03-11 00:30:00+00",20996,"det",-1,8,2,4,0,1,2
"2017-03-11 00:30:00+00",20996,"det",0,2,4,1,2,0,0
"2017-03-11 00:30:00+00",20996,"det",1,12,14,4,1,5,1
"2017-03-11 00:30:00+00",20996,"det",2,2,3,1,0,0,0
"2017-03-11 00:30:00+00",20997,"min",-1,11,8,2,2,1,2
"2017-03-11 00:30:00+00",20997,"min",0,23,16,8,4,6,5
"2017-03-11 00:30:00+00",20997,"min",1,4,8,2,2,1,1
"2017-03-11 00:30:00+00",20997,"min",2,0,1,0,0,0,0
"2017-03-11 00:30:00+00",20997,"min",3,0,0,0,0,0,0
"2017-03-11 00:30:00+00",20997,"fla",-3,0,0,0,0,0,0
"2017-03-11 00:30:00+00",20997,"fla",-2,1,0,0,0,0,0
"2017-03-11 00:30:00+00",20997,"fla",-1,8,4,2,2,1,1
"2017-03-11 00:30:00+00",20997,"fla",0,16,23,4,8,5,6
"2017-03-11 00:30:00+00",20997,"fla",1,8,11,2,2,2,1
"2017-03-11 01:00:00+00",20998,"ana",-1,10,8,6,6,3,4
"2017-03-11 01:00:00+00",20998,"ana",0,12,16,4,7,8,3
"2017-03-11 01:00:00+00",20998,"ana",1,0,6,2,0,0,0
"2017-03-11 01:00:00+00",20998,"stl",-1,6,0,0,2,0,0
"2017-03-11 01:00:00+00",20998,"stl",0,16,12,7,4,3,8
"2017-03-11 01:00:00+00",20998,"stl",1,8,10,6,6,4,3
"2017-03-11 02:00:00+00",20999,"pit",0,8,9,3,2,1,4
"2017-03-11 02:00:00+00",20999,"pit",1,16,25,6,12,6,12
"2017-03-11 02:00:00+00",20999,"pit",2,3,2,3,0,2,0
"2017-03-11 02:00:00+00",20999,"edm",-2,2,3,0,3,0,2
"2017-03-11 02:00:00+00",20999,"edm",-1,25,16,12,6,12,6
"2017-03-11 02:00:00+00",20999,"edm",0,9,8,2,3,4,1
"2017-03-11 18:00:00+00",21000,"phi",-1,2,2,2,1,1,0
"2017-03-11 18:00:00+00",21000,"phi",0,18,21,9,13,12,9
"2017-03-11 18:00:00+00",21000,"bos",0,21,18,13,9,9,12
"2017-03-11 18:00:00+00",21000,"bos",1,2,2,1,2,0,1
"2017-03-11 21:00:00+00",21001,"nsh",-1,3,3,2,3,0,0
"2017-03-11 21:00:00+00",21001,"nsh",0,10,12,5,6,4,7
"2017-03-11 21:00:00+00",21001,"nsh",1,8,6,8,5,1,7
"2017-03-11 21:00:00+00",21001,"nsh",2,0,1,0,0,0,0
"2017-03-11 21:00:00+00",21001,"sjs",-2,1,0,0,0,0,0
"2017-03-11 21:00:00+00",21001,"sjs",-1,6,8,5,8,7,1
"2017-03-11 21:00:00+00",21001,"sjs",0,12,10,6,5,7,4
"2017-03-11 21:00:00+00",21001,"sjs",1,3,3,3,2,0,0
"2017-03-12 00:00:00+00",21006,"ott",-1,7,5,3,3,0,3
"2017-03-12 00:00:00+00",21006,"ott",0,11,4,5,4,2,1
"2017-03-12 00:00:00+00",21006,"ott",1,3,0,4,0,2,0
"2017-03-12 00:00:00+00",21006,"ott",2,3,1,2,3,3,2
"2017-03-12 00:00:00+00",21006,"ott",3,0,0,1,0,0,2
"2017-03-12 00:00:00+00",21006,"col",-3,0,0,0,1,2,0
"2017-03-12 00:00:00+00",21006,"col",-2,1,3,3,2,2,3
"2017-03-12 00:00:00+00",21006,"col",-1,0,3,0,4,0,2
"2017-03-12 00:00:00+00",21006,"col",0,4,11,4,5,1,2
"2017-03-12 00:00:00+00",21006,"col",1,5,7,3,3,3,0
"2017-03-12 00:00:00+00",21005,"cgy",0,5,7,3,5,1,2
"2017-03-12 00:00:00+00",21005,"cgy",1,5,8,5,5,1,4
"2017-03-12 00:00:00+00",21005,"cgy",2,2,1,1,1,0,1
"2017-03-12 00:00:00+00",21005,"cgy",3,5,8,2,2,2,1
"2017-03-12 00:00:00+00",21005,"wpg",-3,8,5,2,2,1,2
"2017-03-12 00:00:00+00",21005,"wpg",-2,1,2,1,1,1,0
"2017-03-12 00:00:00+00",21005,"wpg",-1,8,5,5,5,4,1
"2017-03-12 00:00:00+00",21005,"wpg",0,7,5,5,3,2,1
"2017-03-12 00:00:00+00",21002,"cbj",-2,0,0,0,0,0,0
"2017-03-12 00:00:00+00",21002,"cbj",-1,2,1,0,1,1,0
"2017-03-12 00:00:00+00",21002,"cbj",0,6,10,4,1,1,6
"2017-03-12 00:00:00+00",21002,"cbj",1,14,7,4,4,2,6
"2017-03-12 00:00:00+00",21002,"cbj",2,2,1,0,0,1,4
"2017-03-12 00:00:00+00",21002,"cbj",3,2,1,1,0,0,0
"2017-03-12 00:00:00+00",21002,"buf",-3,1,2,0,1,0,0
"2017-03-12 00:00:00+00",21002,"buf",-2,1,2,0,0,4,1
"2017-03-12 00:00:00+00",21002,"buf",-1,7,14,4,4,6,2
"2017-03-12 00:00:00+00",21002,"buf",0,10,6,1,4,6,1
"2017-03-12 00:00:00+00",21002,"buf",1,1,2,1,0,0,1
"2017-03-12 00:00:00+00",21002,"buf",2,0,0,0,0,0,0
"2017-03-12 00:00:00+00",21003,"fla",-1,1,0,0,0,0,0
"2017-03-12 00:00:00+00",21003,"fla",0,21,23,5,8,4,8
"2017-03-12 00:00:00+00",21003,"fla",1,1,3,0,1,1,2
"2017-03-12 00:00:00+00",21003,"fla",2,3,2,0,0,0,0
"2017-03-12 00:00:00+00",21003,"tbl",-2,2,3,0,0,0,0
"2017-03-12 00:00:00+00",21003,"tbl",-1,3,1,1,0,2,1
"2017-03-12 00:00:00+00",21003,"tbl",0,23,21,8,5,8,4
"2017-03-12 00:00:00+00",21003,"tbl",1,0,1,0,0,0,0
"2017-03-12 00:00:00+00",21004,"tor",-1,7,3,3,1,1,0
"2017-03-12 00:00:00+00",21004,"tor",0,14,30,7,15,10,15
"2017-03-12 00:00:00+00",21004,"car",0,30,14,15,7,15,10
"2017-03-12 00:00:00+00",21004,"car",1,3,7,1,3,0,1
"2017-03-12 01:00:00+00",21008,"njd",-3,6,3,4,1,3,1
"2017-03-12 01:00:00+00",21008,"njd",-2,13,10,6,0,2,3
"2017-03-12 01:00:00+00",21008,"njd",-1,7,11,6,2,2,1
"2017-03-12 01:00:00+00",21008,"njd",0,0,2,0,0,0,0
"2017-03-12 01:00:00+00",21008,"ari",0,2,0,0,0,0,0
"2017-03-12 01:00:00+00",21008,"ari",1,11,7,2,6,1,2
"2017-03-12 01:00:00+00",21008,"ari",2,10,13,0,6,3,2
"2017-03-12 01:00:00+00",21008,"ari",3,3,6,1,4,1,3
"2017-03-12 01:00:00+00",21007,"nyi",-3,2,4,0,0,1,1
"2017-03-12 01:00:00+00",21007,"nyi",-2,6,8,10,0,6,2
"2017-03-12 01:00:00+00",21007,"nyi",-1,8,4,5,3,4,2
"2017-03-12 01:00:00+00",21007,"nyi",0,2,4,3,2,3,0
"2017-03-12 01:00:00+00",21007,"stl",0,4,2,2,3,0,3
"2017-03-12 01:00:00+00",21007,"stl",1,4,8,3,5,2,4
"2017-03-12 01:00:00+00",21007,"stl",2,8,6,0,10,2,6
"2017-03-12 01:00:00+00",21007,"stl",3,4,2,0,0,1,1
"2017-03-12 03:00:00+00",21009,"pit",0,24,14,11,5,10,3
"2017-03-12 03:00:00+00",21009,"pit",1,2,3,0,0,0,0
"2017-03-12 03:00:00+00",21009,"van",-1,3,2,0,0,0,0
"2017-03-12 03:00:00+00",21009,"van",0,14,24,5,11,3,10
"2017-03-12 03:30:00+00",21010,"wsh",0,4,1,1,0,4,1
"2017-03-12 03:30:00+00",21010,"wsh",1,3,7,5,2,2,2
"2017-03-12 03:30:00+00",21010,"lak",-1,7,3,2,5,2,2
"2017-03-12 03:30:00+00",21010,"lak",0,1,4,0,1,1,4
"2017-03-12 16:30:00+00",21012,"min",-2,24,7,5,3,4,5
"2017-03-12 16:30:00+00",21012,"min",-1,19,11,11,5,7,6
"2017-03-12 16:30:00+00",21012,"min",0,0,1,0,0,0,0
"2017-03-12 16:30:00+00",21012,"chi",0,1,0,0,0,0,0
"2017-03-12 16:30:00+00",21012,"chi",1,11,19,5,11,6,7
"2017-03-12 16:30:00+00",21012,"chi",2,7,24,3,5,5,4
"2017-03-12 23:00:00+00",21013,"mtl",-1,17,12,7,4,9,4
"2017-03-12 23:00:00+00",21013,"mtl",0,20,7,5,9,3,3
"2017-03-12 23:00:00+00",21013,"mtl",1,0,0,0,0,0,1
"2017-03-12 23:00:00+00",21013,"mtl",2,0,0,0,0,0,0
"2017-03-12 23:00:00+00",21013,"mtl",3,0,0,0,0,0,0
"2017-03-12 23:00:00+00",21013,"edm",-3,0,0,0,0,0,0
"2017-03-12 23:00:00+00",21013,"edm",-2,0,0,0,0,0,0
"2017-03-12 23:00:00+00",21013,"edm",-1,0,0,0,0,1,0
"2017-03-12 23:00:00+00",21013,"edm",0,7,20,9,5,3,3
"2017-03-12 23:00:00+00",21013,"edm",1,12,17,4,7,4,9
"2017-03-12 23:00:00+00",21011,"nyr",0,15,10,6,1,4,6
"2017-03-12 23:00:00+00",21011,"nyr",1,3,2,0,1,0,1
"2017-03-12 23:00:00+00",21011,"nyr",2,6,5,1,4,0,8
"2017-03-12 23:00:00+00",21011,"nyr",3,0,1,0,0,0,0
"2017-03-12 23:00:00+00",21011,"det",-3,1,0,0,0,0,0
"2017-03-12 23:00:00+00",21011,"det",-2,5,6,4,1,8,0
"2017-03-12 23:00:00+00",21011,"det",-1,2,3,1,0,1,0
"2017-03-12 23:00:00+00",21011,"det",0,10,15,1,6,6,4
"2017-03-13 01:30:00+00",21014,"wsh",-3,1,1,0,1,0,1
"2017-03-13 01:30:00+00",21014,"wsh",-2,2,4,3,2,2,4
"2017-03-13 01:30:00+00",21014,"wsh",-1,1,2,0,0,3,0
"2017-03-13 01:30:00+00",21014,"wsh",0,7,11,6,1,4,4
"2017-03-13 01:30:00+00",21014,"ana",0,11,7,1,6,4,4
"2017-03-13 01:30:00+00",21014,"ana",1,2,1,0,0,0,3
"2017-03-13 01:30:00+00",21014,"ana",2,4,2,2,3,4,2
"2017-03-13 01:30:00+00",21014,"ana",3,1,1,1,0,1,0
"2017-03-13 02:00:00+00",21015,"dal",-3,2,2,2,0,2,3
"2017-03-13 02:00:00+00",21015,"dal",-2,3,2,1,2,2,0
"2017-03-13 02:00:00+00",21015,"dal",-1,10,2,1,1,2,0
"2017-03-13 02:00:00+00",21015,"dal",0,5,4,2,3,2,0
"2017-03-13 02:00:00+00",21015,"sjs",0,4,5,3,2,0,2
"2017-03-13 02:00:00+00",21015,"sjs",1,2,10,1,1,0,2
"2017-03-13 02:00:00+00",21015,"sjs",2,2,3,2,1,0,2
"2017-03-13 02:00:00+00",21015,"sjs",3,2,2,0,2,3,2
"2017-03-13 23:00:00+00",21017,"tbl",-1,1,0,1,0,0,0
"2017-03-13 23:00:00+00",21017,"tbl",0,9,21,5,10,12,9
"2017-03-13 23:00:00+00",21017,"tbl",1,2,5,4,4,1,2
"2017-03-13 23:00:00+00",21017,"nyr",-1,5,2,4,4,2,1
"2017-03-13 23:00:00+00",21017,"nyr",0,21,9,10,5,9,12
"2017-03-13 23:00:00+00",21017,"nyr",1,0,1,0,1,0,0
"2017-03-13 23:00:00+00",21018,"cbj",-1,2,0,0,0,0,0
"2017-03-13 23:00:00+00",21018,"cbj",0,12,8,1,4,3,5
"2017-03-13 23:00:00+00",21018,"cbj",1,8,5,4,4,1,2
"2017-03-13 23:00:00+00",21018,"cbj",2,2,0,2,1,0,0
"2017-03-13 23:00:00+00",21018,"phi",-2,0,2,1,2,0,0
"2017-03-13 23:00:00+00",21018,"phi",-1,5,8,4,4,2,1
"2017-03-13 23:00:00+00",21018,"phi",0,8,12,4,1,5,3
"2017-03-13 23:00:00+00",21018,"phi",1,0,2,0,0,0,0
"2017-03-13 23:30:00+00",21016,"car",-1,4,5,3,2,3,3
"2017-03-13 23:30:00+00",21016,"car",0,8,7,3,2,5,3
"2017-03-13 23:30:00+00",21016,"car",1,1,5,0,1,0,0
"2017-03-13 23:30:00+00",21016,"car",2,6,4,1,2,0,2
"2017-03-13 23:30:00+00",21016,"car",3,7,3,2,2,6,2
"2017-03-13 23:30:00+00",21016,"nyi",-3,3,7,2,2,2,6
"2017-03-13 23:30:00+00",21016,"nyi",-2,4,6,2,1,2,0
"2017-03-13 23:30:00+00",21016,"nyi",-1,5,1,1,0,0,0
"2017-03-13 23:30:00+00",21016,"nyi",0,7,8,2,3,3,5
"2017-03-13 23:30:00+00",21016,"nyi",1,5,4,2,3,3,3
"2017-03-14 00:00:00+00",21019,"wpg",-1,2,1,0,1,0,0
"2017-03-14 00:00:00+00",21019,"wpg",0,10,16,2,3,3,3
"2017-03-14 00:00:00+00",21019,"wpg",1,18,18,3,12,8,10
"2017-03-14 00:00:00+00",21019,"wpg",2,0,1,0,0,0,0
"2017-03-14 00:00:00+00",21019,"nsh",-2,1,0,0,0,0,0
"2017-03-14 00:00:00+00",21019,"nsh",-1,18,18,12,3,10,8
"2017-03-14 00:00:00+00",21019,"nsh",0,16,10,3,2,3,3
"2017-03-14 00:00:00+00",21019,"nsh",1,1,2,1,0,0,0
"2017-03-14 01:00:00+00",21020,"pit",-1,3,2,4,3,4,2
"2017-03-14 01:00:00+00",21020,"pit",0,17,14,5,5,3,3
"2017-03-14 01:00:00+00",21020,"pit",1,6,7,2,4,3,7
"2017-03-14 01:00:00+00",21020,"cgy",-1,7,6,4,2,7,3
"2017-03-14 01:00:00+00",21020,"cgy",0,14,17,5,5,3,3
"2017-03-14 01:00:00+00",21020,"cgy",1,2,3,3,4,2,4
"2017-03-14 02:00:00+00",21021,"bos",-1,10,8,6,4,5,0
"2017-03-14 02:00:00+00",21021,"bos",0,11,9,2,1,1,2
"2017-03-14 02:00:00+00",21021,"bos",1,2,3,0,0,1,1
"2017-03-14 02:00:00+00",21021,"van",-1,3,2,0,0,1,1
"2017-03-14 02:00:00+00",21021,"van",0,9,11,1,2,2,1
"2017-03-14 02:00:00+00",21021,"van",1,8,10,4,6,0,5
"2017-03-14 02:00:00+00",21022,"col",-1,6,16,2,4,4,0
"2017-03-14 02:00:00+00",21022,"col",0,2,4,5,2,4,5
"2017-03-14 02:00:00+00",21022,"ari",0,4,2,2,5,5,4
"2017-03-14 02:00:00+00",21022,"ari",1,16,6,4,2,0,4
"2017-03-14 02:00:00+00",21023,"stl",0,15,20,6,11,8,12
"2017-03-14 02:00:00+00",21023,"stl",1,1,6,0,2,1,1
"2017-03-14 02:00:00+00",21023,"lak",-1,6,1,2,0,1,1
"2017-03-14 02:00:00+00",21023,"lak",0,20,15,11,6,12,8
"2017-03-14 23:00:00+00",21026,"nyi",-2,9,5,5,0,6,4
"2017-03-14 23:00:00+00",21026,"nyi",-1,3,3,1,3,0,0
"2017-03-14 23:00:00+00",21026,"nyi",0,20,18,9,10,5,14
"2017-03-14 23:00:00+00",21026,"car",0,18,20,10,9,14,5
"2017-03-14 23:00:00+00",21026,"car",1,3,3,3,1,0,0
"2017-03-14 23:00:00+00",21026,"car",2,5,9,0,5,4,6
"2017-03-14 23:30:00+00",21027,"chi",0,2,5,3,4,1,0
"2017-03-14 23:30:00+00",21027,"chi",1,6,10,3,9,5,6
"2017-03-14 23:30:00+00",21027,"chi",2,11,9,4,7,3,2
"2017-03-14 23:30:00+00",21027,"chi",3,3,7,2,10,1,5
"2017-03-14 23:30:00+00",21027,"mtl",-3,7,3,10,2,5,1
"2017-03-14 23:30:00+00",21027,"mtl",-2,9,11,7,4,2,3
"2017-03-14 23:30:00+00",21027,"mtl",-1,10,6,9,3,6,5
"2017-03-14 23:30:00+00",21027,"mtl",0,5,2,4,3,0,1
"2017-03-14 23:30:00+00",21028,"tbl",0,24,10,12,10,10,9
"2017-03-14 23:30:00+00",21028,"tbl",1,8,15,10,7,2,2
"2017-03-14 23:30:00+00",21028,"ott",-1,15,8,7,10,2,2
"2017-03-14 23:30:00+00",21028,"ott",0,10,24,10,12,9,10
"2017-03-14 23:30:00+00",21029,"tor",-3,14,13,4,2,3,5
"2017-03-14 23:30:00+00",21029,"tor",-2,4,3,0,0,2,4
"2017-03-14 23:30:00+00",21029,"tor",-1,3,4,2,4,2,2
"2017-03-14 23:30:00+00",21029,"tor",0,0,1,0,0,0,0
"2017-03-14 23:30:00+00",21029,"fla",0,1,0,0,0,0,0
"2017-03-14 23:30:00+00",21029,"fla",1,4,3,4,2,2,2
"2017-03-14 23:30:00+00",21029,"fla",2,3,4,0,0,4,2
"2017-03-14 23:30:00+00",21029,"fla",3,13,14,2,4,5,3
"2017-03-14 23:30:00+00",21032,"buf",0,2,2,2,0,0,0
"2017-03-14 23:30:00+00",21032,"buf",1,10,21,6,2,5,5
"2017-03-14 23:30:00+00",21032,"sjs",-1,21,10,2,6,5,5
"2017-03-14 23:30:00+00",21032,"sjs",0,2,2,0,2,0,0
"2017-03-15 01:00:00+00",21030,"dal",-3,14,13,15,8,6,6
"2017-03-15 01:00:00+00",21030,"dal",-2,3,4,3,1,4,2
"2017-03-15 01:00:00+00",21030,"dal",-1,0,4,1,2,1,0
"2017-03-15 01:00:00+00",21030,"dal",0,5,4,6,1,0,4
"2017-03-15 01:00:00+00",21030,"edm",0,4,5,1,6,4,0
"2017-03-15 01:00:00+00",21030,"edm",1,4,0,2,1,0,1
"2017-03-15 01:00:00+00",21030,"edm",2,4,3,1,3,2,4
"2017-03-15 01:00:00+00",21030,"edm",3,13,14,8,15,6,6
"2017-03-15 02:00:00+00",21025,"min",-3,1,1,1,0,1,1
"2017-03-15 02:00:00+00",21025,"min",-2,4,3,1,0,0,0
"2017-03-15 02:00:00+00",21025,"min",-1,4,15,3,8,2,2
"2017-03-15 02:00:00+00",21025,"min",0,13,13,5,1,1,4
"2017-03-15 02:00:00+00",21025,"wsh",0,13,13,1,5,4,1
"2017-03-15 02:00:00+00",21025,"wsh",1,15,4,8,3,2,2
"2017-03-15 02:00:00+00",21025,"wsh",2,3,4,0,1,0,0
"2017-03-15 02:00:00+00",21025,"wsh",3,1,1,0,1,1,1
"2017-03-15 02:30:00+00",21031,"ari",-1,4,9,2,1,1,1
"2017-03-15 02:30:00+00",21031,"ari",0,9,15,3,3,4,4
"2017-03-15 02:30:00+00",21031,"lak",0,15,9,3,3,4,4
"2017-03-15 02:30:00+00",21031,"lak",1,9,4,1,2,1,1
"2017-03-15 23:30:00+00",21033,"pit",-3,1,2,1,0,0,2
"2017-03-15 23:30:00+00",21033,"pit",-2,11,12,10,5,7,4
"2017-03-15 23:30:00+00",21033,"pit",-1,2,2,0,3,1,1
"2017-03-15 23:30:00+00",21033,"pit",0,7,5,6,7,4,2
"2017-03-15 23:30:00+00",21033,"phi",0,5,7,7,6,2,4
"2017-03-15 23:30:00+00",21033,"phi",1,2,2,3,0,1,1
"2017-03-15 23:30:00+00",21033,"phi",2,12,11,5,10,4,7
"2017-03-15 23:30:00+00",21033,"phi",3,2,1,0,1,2,0
"2017-03-16 01:00:00+00",21034,"bos",-1,2,2,0,1,2,1
"2017-03-16 01:00:00+00",21034,"bos",0,9,10,8,3,5,3
"2017-03-16 01:00:00+00",21034,"bos",1,10,4,2,2,3,3
"2017-03-16 01:00:00+00",21034,"bos",2,4,7,5,0,2,0
"2017-03-16 01:00:00+00",21034,"cgy",-2,7,4,0,5,0,2
"2017-03-16 01:00:00+00",21034,"cgy",-1,4,10,2,2,3,3
"2017-03-16 01:00:00+00",21034,"cgy",0,10,9,3,8,3,5
"2017-03-16 01:00:00+00",21034,"cgy",1,2,2,1,0,1,2
"2017-03-16 01:30:00+00",21035,"det",-2,3,1,0,2,1,0
"2017-03-16 01:30:00+00",21035,"det",0,8,4,3,2,2,0
"2017-03-16 01:30:00+00",21035,"det",1,12,8,4,10,5,5
"2017-03-16 01:30:00+00",21035,"col",-1,8,12,10,4,5,5
"2017-03-16 01:30:00+00",21035,"col",0,4,8,2,3,0,2
"2017-03-16 01:30:00+00",21035,"col",2,1,3,2,0,0,1
"2017-03-16 02:00:00+00",21036,"stl",-2,2,5,4,3,2,1
"2017-03-16 02:00:00+00",21036,"stl",-1,10,4,2,4,5,0
"2017-03-16 02:00:00+00",21036,"stl",0,1,1,1,1,0,0
"2017-03-16 02:00:00+00",21036,"ana",0,1,1,1,1,0,0
"2017-03-16 02:00:00+00",21036,"ana",1,4,10,4,2,0,5
"2017-03-16 02:00:00+00",21036,"ana",2,5,2,3,4,1,2
"2017-03-16 23:00:00+00",21037,"phi",-3,4,4,1,1,1,1
"2017-03-16 23:00:00+00",21037,"phi",-2,3,1,0,2,1,0
"2017-03-16 23:00:00+00",21037,"phi",-1,3,5,0,0,3,3
"2017-03-16 23:00:00+00",21037,"phi",0,3,10,3,6,0,6
"2017-03-16 23:00:00+00",21037,"phi",1,0,2,0,1,0,0
"2017-03-16 23:00:00+00",21037,"njd",-1,2,0,1,0,0,0
"2017-03-16 23:00:00+00",21037,"njd",0,10,3,6,3,6,0
"2017-03-16 23:00:00+00",21037,"njd",1,5,3,0,0,3,3
"2017-03-16 23:00:00+00",21037,"njd",2,1,3,2,0,0,1
