"h_zone","loc_x","loc_y","type","team","venue","position"
"o",71,-5,"shot","ott","away","d"
"d",-78,7,"blocked_shot","van","away","r"
"d",65,,"shot","car","away","l"
"d",-38,-10,"shot","phi","away","d"
"d",54,2,"shot","wsh","home","l"
"d",36,-6,"missed_shot","col","away","d"
"d",-67,15,"missed_shot","njd","away","r"
"d",-50,-34,"shot","van","away","d"
"d",-34,22,"missed_shot","dal","away","r"
"o",64,-11,"blocked_shot","van","away","d"
"o",-75,14,"missed_shot","wsh","home","r"
"d",-43,,"blocked_shot","nyr","home","d"
"d",-51,-28,"blocked_shot","phi","home","l"
"d",-46,-29,"shot","chi","away","l"
"o",60,13,"missed_shot","dal","home","c"
"d",64,1,"blocked_shot","nsh","home","c"
"o",29,-22,"shot","njd","away","d"
"o",-50,30,"missed_shot","nsh","home","r"
"d",-74,14,"blocked_shot","phi","away","r"
"d",-79,-16,"blocked_shot","fla","away","r"
"o",-77,-5,"blocked_shot","ott","home","d"
"d",50,,"blocked_shot","edm","away","d"
"o",78,-6,"goal","phi","home","r"
"o",65,30,"blocked_shot","ott","home","l"
"o",58,-15,"shot","cbj","home","c"
"o",69,12,"shot","bos","home","r"
"o",-78,-3,"shot","cbj","away","d"
"d",-31,2,"shot","lak","away","c"
"d",-30,30,"shot","chi","away","d"
"d",-86,20,"shot","car","away","l"
"o",-59,27,"shot","nsh","home","l"
"o",-49,32,"missed_shot","bos","home","d"
"d",85,-5,"shot","chi","away","r"
"o",39,-25,"shot","cgy","home","d"
"d",66,-23,"shot","bos","away","c"
"d",-53,-17,"missed_shot","dal","away","d"
"o",61,4,"shot","ott","home","c"
"o",72,9,"blocked_shot","stl","home","r"
"o",-41,26,"shot","ott","home","d"
"o",-88,8,"shot","col","home","c"
"o",80,1,"shot","cgy","away","l"
"o",-66,-14,"blocked_shot","buf","home","d"
"o",-69,-24,"blocked_shot","bos","away","d"
"d",-55,35,"missed_shot","pit","away","r"
"o",81,-14,"shot","tor","home","c"
"d",-77,-1,"blocked_shot","sjs","away","l"
"d",-55,-38,"shot","mtl","away","l"
"d",77,16,"blocked_shot","edm","away","d"
"d",54,-8,"blocked_shot","fla","home","c"
"o",84,6,"shot","fla","away","c"
"d",74,3,"shot","tbl","home","l"
"d",-57,16,"missed_shot","chi","away","c"
"o",-69,27,"blocked_shot","buf","home","l"
"d",-30,30,"shot","wpg","home","d"
"d",-36,11,"missed_shot","wsh","away","d"
"d",-35,21,"missed_shot","nyr","away","d"
"o",-70,10,"blocked_shot","bos","home","r"
"o",49,11,"blocked_shot","mtl","home","d"
"d",-48,-18,"blocked_shot","chi","home","d"
"o",78,39,"shot","pit","away","d"
"o",71,16,"missed_shot","nyi","away","c"
"d",-64,5,"blocked_shot","stl","away","d"
"o",83,-2,"goal","lak","home","l"
"d",-72,10,"shot","det","home","d"
"o",51,-11,"blocked_shot","van","home","d"
"d",-86,-7,"shot","min","away","c"
"o",69,1,"missed_shot","sjs","away","d"
"d",-47,24,"shot","nsh","away","d"
"d",40,13,"missed_shot","min","home","d"
"d",-29,-32,"shot","chi","home","c"
"o",-79,10,"blocked_shot","cbj","home","d"
"d",69,-27,"shot","phi","away","r"
"d",57,17,"shot","stl","away","r"
"d",-86,-16,"shot","det","away","c"
"d",77,3,"blocked_shot","wpg","home","d"
"o",-44,-20,"blocked_shot","buf","away","d"
"o",36,-27,"shot","bos","home","d"
"o",28,-28,"shot","nyi","home","d"
"o",76,,"blocked_shot","phi","home","d"
"o",60,-18,"shot","ana","home","c"
"o",-60,-15,"blocked_shot","njd","away","l"
"d",56,29,"missed_shot","ana","away","l"
"o",42,21,"missed_shot","bos","home","d"
"n",6,19,"shot","njd","home","d"
"o",-70,12,"blocked_shot","ari","away","r"
"o",-33,10,"missed_shot","tor","home","d"
"n",21,26,"shot","nyi","home","d"
"d",63,-2,"blocked_shot","sjs","away","c"
"d",-39,-11,"blocked_shot","wpg","away","d"
"o",-67,-17,"missed_shot","car","away","r"
"d",33,30,"missed_shot","tor","home","d"
"o",81,-14,"shot","cbj","home","l"
"o",-40,-3,"missed_shot","nyr","away","d"
"d",51,-13,"shot","fla","home","l"
"o",37,-2,"missed_shot","wpg","home","d"
"d",-29,-17,"missed_shot","nyr","home","l"
"d",-79,10,"blocked_shot","fla","away","c"
"d",74,1,"missed_shot","car","home","r"
"d",40,27,"shot","wsh","away","l"
"o",-81,-8,"shot","njd","home","l"
"d",-74,-31,"shot","van","away","d"
"o",50,22,"blocked_shot","van","home","d"
"o",-72,-2,"blocked_shot","ana","home","c"
"d",-58,26,"shot","mtl","away","l"
"o",73,4,"blocked_shot","phi","home","d"
"o",-31,-33,"shot","mtl","home","d"
"o",57,23,"missed_shot","edm","away","c"
"o",79,-6,"blocked_shot","nyi","away","d"
"o",80,12,"blocked_shot","nyi","away","d"
"d",-87,7,"goal","mtl","home","c"
"o",-81,,"shot","ana","home","l"
"o",76,-3,"blocked_shot","fla","home","c"
"d",-75,-12,"missed_shot","sjs","home","r"
"d",60,28,"missed_shot","cbj","away","d"
"d",-38,31,"shot","dal","home","d"
"o",-56,-13,"goal","cbj","away","l"
"d",-76,14,"blocked_shot","cgy","home","d"
"d",-60,-22,"blocked_shot","phi","home","l"
"d",77,3,"blocked_shot","chi","away","d"
"o",78,-6,"shot","det","away","r"
"d",-57,3,"missed_shot","edm","away","c"
"d",-56,21,"blocked_shot","ott","away","l"
"d",-77,36,"blocked_shot","bos","away","d"
"o",66,15,"blocked_shot","mtl","home","r"
"o",82,-5,"blocked_shot","njd","home","l"
"d",55,10,"shot","nsh","away","d"
"d",79,-10,"goal","lak","away","l"
"o",79,-20,"shot","lak","home","l"
"d",-69,12,"shot","car","away","l"
"o",-71,-15,"blocked_shot","nyi","home","d"
"d",-65,-23,"shot","car","away","l"
"d",-54,28,"shot","wpg","away","l"
"d",34,-31,"shot","njd","away","d"
"d",-77,1,"blocked_shot","cgy","away","d"
"d",66,3,"blocked_shot","ana","away","c"
"o",-34,-20,"missed_shot","sjs","home","d"
"o",74,-16,"shot","bos","away","c"
"o",56,-24,"missed_shot","ott","away","d"
"d",-68,-17,"blocked_shot","det","away","c"
"d",75,-1,"shot","van","away","r"
"o",57,-2,"blocked_shot","sjs","home","d"
"o",44,-16,"shot","det","away","c"
"d",39,29,"shot","cbj","away","d"
"d",78,4,"blocked_shot","ari","away","l"
"n",14,-17,"shot","pit","home","r"
"o",55,-29,"shot","sjs","away","c"
"d",-61,,"blocked_shot","van","away","d"
"d",-77,-15,"blocked_shot","det","away","c"
"d",-65,27,"shot","chi","home","l"
"o",41,23,"blocked_shot","chi","away","r"
"d",-76,-3,"goal","edm","away","c"
"o",85,7,"shot","wpg","away","r"
"o",81,-11,"goal","nyr","away","r"
"o",-81,-14,"shot","pit","home","r"
"o",-31,-21,"shot","phi","home","d"
"d",-73,-7,"missed_shot","mtl","away","c"
"o",52,29,"shot","nyi","away","c"
"o",62,23,"shot","bos","away","d"
"d",-37,-32,"blocked_shot","fla","away","d"
"d",67,-26,"shot","car","away","c"
"d",72,-6,"shot","tbl","away","r"
"d",62,-28,"blocked_shot","buf","away","l"
"n",11,37,"shot","ari","home","c"
"d",-61,-12,"shot","car","away","l"
"o",82,-10,"missed_shot","wsh","away","l"
"o",-78,15,"goal","mtl","away","l"
"d",81,-10,"shot","bos","away","c"
"d",66,-8,"shot","min","away","c"
"o",62,-1,"blocked_shot","wsh","away","l"
"o",56,1,"shot","stl","home","c"
"o",-88,32,"shot","ott","home","r"
"d",66,-30,"missed_shot","ari","away","r"
"o",-53,-16,"missed_shot","col","home","l"
"n",-5,17,"shot","mtl","home","d"
"d",-61,7,"shot","pit","away","r"
"o",72,-10,"blocked_shot","van","home","c"
"d",69,10,"blocked_shot","nsh","home","d"
"o",-57,21,"missed_shot","buf","home","c"
"d",58,3,"blocked_shot","nsh","away","d"
"o",49,29,"missed_shot","lak","home","l"
"o",76,4,"blocked_shot","mtl","home","l"
"d",68,-18,"goal","nsh","home","l"
"o",-52,12,"missed_shot","wsh","home","c"
"d",-78,-23,"shot","dal","away","l"
"o",63,10,"missed_shot","ari","home","c"
"o",69,15,"shot","stl","home","r"
"o",-80,1,"shot","min","away","l"
"d",-42,31,"blocked_shot","col","home","d"
"d",-77,36,"missed_shot","wpg","away","l"
"d",-71,-2,"blocked_shot","tor","home","c"
"o",-58,-14,"shot","nyi","home","l"
"o",63,39,"missed_shot","phi","home","c"
"d",-56,35,"shot","fla","away","c"
"o",85,7,"shot","chi","home","r"
"d",72,23,"missed_shot","tbl","away","c"
"o",-33,9,"shot","phi","home","r"
"d",83,9,"blocked_shot","ana","away","l"
"o",33,-31,"shot","buf","home","d"
"o",32,-34,"shot","cgy","home","d"
"d",-83,-13,"missed_shot","dal","home","c"
"o",35,30,"missed_shot","chi","home","d"
"o",-81,-1,"shot","lak","home","l"
"o",74,11,"blocked_shot","nyr","away","d"
"o",52,-29,"shot","njd","home","r"
"d",-50,-27,"shot","buf","away","l"
"o",37,21,"blocked_shot","van","home","d"
"d",79,3,"missed_shot","edm","away","r"
"d",-67,-22,"shot","edm","home","c"
"d",-71,33,"missed_shot","dal","away","r"
"o",-68,9,"blocked_shot","ott","home","d"
"o",-70,-38,"shot","cbj","home","d"
"o",83,18,"shot","nsh","home","l"
"d",-65,-3,"blocked_shot","fla","home","d"
"o",48,2,"shot","bos","home","c"
"d",-83,-9,"shot","fla","away","d"
"o",76,-8,"blocked_shot","pit","home","r"
"o",50,-21,"shot","ott","home","d"
"o",70,33,"shot","cbj","home","l"
"d",33,28,"shot","wpg","away","d"
"o",-74,1,"shot","chi","home","d"
"d",-87,-19,"blocked_shot","edm","away","d"
"d",61,2,"missed_shot","ana","away","c"
"o",56,-5,"goal","ari","away","l"
"o",65,9,"shot","nsh","home","r"
"o",-75,2,"missed_shot","buf","home","c"
"o",-79,3,"shot","ari","home","l"
"o",84,7,"blocked_shot","phi","home","c"
"d",53,-30,"shot","dal","home","r"
"d",-79,10,"shot","pit","away","r"
"o",-67,17,"shot","nsh","home","c"
"d",-67,-12,"blocked_shot","nyi","away","d"
"o",30,-33,"shot","wsh","away","r"
"d",81,-2,"shot","buf","away","c"
"o",75,4,"blocked_shot","sjs","home","r"
"d",-71,-25,"shot","chi","home","r"
"o",-48,14,"blocked_shot","ott","home","l"
"o",-34,38,"shot","nsh","home","c"
"d",-57,-17,"shot","det","away","c"
"o",-60,16,"missed_shot","edm","home","c"
"d",-64,-11,"shot","stl","away","d"
"o",54,5,"shot","van","home","c"
"o",-67,5,"shot","van","home","l"
"d",42,1,"missed_shot","mtl","away","d"
"d",-72,14,"blocked_shot","sjs","away","d"
"o",34,-1,"goal","ott","home","d"
"o",-75,-2,"blocked_shot","edm","home","c"
"o",66,-23,"shot","phi","home","r"
"d",-82,-17,"shot","tbl","away","c"
"d",-80,10,"shot","dal","away","l"
"o",66,38,"shot","van","away","d"
"o",66,-17,"shot","min","home","r"
"d",-36,-29,"shot","min","home","d"
"o",79,-8,"shot","mtl","home","c"
"d",-55,-18,"shot","sjs","away","c"
"d",-54,-10,"blocked_shot","stl","away","d"
"d",-88,4,"shot","mtl","away","r"
"o",-70,7,"shot","edm","home","r"
"d",35,33,"missed_shot","sjs","home","d"
"o",39,-24,"missed_shot","tbl","away","c"
"d",83,-23,"shot","pit","away","l"
"o",83,6,"shot","fla","home","l"
"d",-37,17,"missed_shot","nsh","away","d"
"d",-46,-20,"blocked_shot","cgy","home","d"
"o",35,-27,"shot","stl","away","d"
"d",30,13,"missed_shot","wsh","away","d"
"d",-83,-10,"shot","dal","home","l"
"d",37,,"shot","wpg","away","d"
"d",71,-1,"blocked_shot","wsh","home","d"
"d",-40,29,"missed_shot","fla","away","d"
"o",40,-25,"blocked_shot","car","home","d"
"n",-1,-29,"shot","wsh","home","d"
"o",49,-28,"shot","ana","away","r"
"o",33,19,"missed_shot","bos","home","d"
"d",35,13,"shot","tbl","home","d"
"d",-66,-26,"shot","fla","away","d"
"o",-38,-20,"blocked_shot","chi","away","d"
"o",66,7,"blocked_shot","bos","home","c"
"d",-38,,"shot","tbl","home","d"
"d",-83,-14,"blocked_shot","chi","away","d"
"d",66,27,"shot","fla","away","d"
"o",29,-33,"shot","nyr","home","c"
"o",-60,-1,"shot","bos","home","c"
"o",76,4,"shot","min","home","c"
"o",69,,"missed_shot","det","home","r"
"d",-30,39,"shot","njd","away","d"
"o",51,-32,"missed_shot","edm","home","c"
"d",35,-10,"missed_shot","tor","away","d"
"n",-10,-29,"shot","mtl","home","d"
"d",-78,12,"missed_shot","ott","away","c"
"o",40,-23,"shot","nyi","home","d"
"o",-50,-29,"missed_shot","cgy","away","l"
"d",-55,-7,"missed_shot","cbj","home","l"
"o",76,10,"blocked_shot","dal","home","d"
"d",-76,-8,"blocked_shot","ana","away","d"
"d",52,32,"missed_shot","ana","away","r"
"o",60,-1,"shot","ari","away","l"
"d",-58,11,"missed_shot","wsh","away","l"
"d",55,37,"missed_shot","mtl","home","d"
"o",74,-1,"shot","ana","away","r"
"d",86,14,"goal","phi","away","d"
"o",-58,29,"shot","phi","home","d"
"o",41,-1,"shot","van","away","d"
"o",-58,17,"shot","cbj","home","c"
"o",-40,37,"shot","buf","away","l"
"d",-46,-2,"blocked_shot","phi","away","d"
"o",-79,13,"shot","col","home","d"
"d",-73,-10,"missed_shot","van","away","c"
"d",-61,7,"shot","edm","away","c"
"o",62,-1,"blocked_shot","wsh","away","d"
"o",44,-17,"blocked_shot","edm","away","d"
"d",-72,-5,"blocked_shot","mtl","away","d"
"o",-54,-27,"shot","mtl","away","l"
"o",71,4,"missed_shot","bos","home","r"
"o",59,4,"blocked_shot","bos","home","c"
"d",-72,1,"blocked_shot","min","away","l"
"o",60,-4,"blocked_shot","wsh","home","d"
"d",-37,-18,"shot","njd","away","r"
"o",-80,19,"missed_shot","det","home","d"
"o",-34,12,"missed_shot","bos","home","d"
"d",77,7,"shot","phi","away","c"
"o",35,10,"shot","dal","home","d"
"o",-69,20,"blocked_shot","pit","home","r"
"d",69,7,"blocked_shot","ari","away","r"
"d",78,-8,"shot","phi","home","c"
"d",77,3,"blocked_shot","min","away","c"
"o",81,24,"missed_shot","lak","home","l"
"n",-19,-2,"shot","cgy","away","c"
"d",71,3,"blocked_shot","sjs","away","l"
"o",-80,-4,"missed_shot","sjs","home","c"
"o",56,-19,"shot","bos","away","r"
"o",48,27,"missed_shot","wsh","away","d"
"d",-80,4,"shot","mtl","away","l"
"o",-73,-2,"blocked_shot","sjs","home","l"
"d",39,-26,"shot","tor","home","d"
"o",56,15,"shot","van","home","c"
"d",-77,7,"missed_shot","fla","home","r"
"n",-15,29,"shot","wsh","home","r"
"d",-44,19,"blocked_shot","wsh","away","l"
"d",72,8,"missed_shot","lak","away","r"
"n",17,-20,"shot","lak","home","d"
"o",63,10,"shot","tor","home","r"
"o",78,-5,"blocked_shot","min","away","r"
"d",-48,-33,"shot","chi","away","d"
"d",57,23,"shot","njd","away","c"
"d",-72,5,"blocked_shot","ari","away","l"
"o",73,1,"missed_shot","ana","home","l"
"d",-36,-13,"shot","njd","away","d"
"d",-92,-9,"shot","mtl","home","c"
"d",83,-3,"missed_shot","stl","away","r"
"d",-63,23,"shot","wpg","home","d"
"o",36,-29,"shot","wsh","home","d"
"d",-58,-20,"blocked_shot","wpg","away","r"
"o",-69,2,"shot","ott","home","d"
"o",-34,32,"shot","col","home","d"
"o",56,28,"shot","mtl","home","d"
"o",-48,-17,"missed_shot","bos","home","d"
"d",86,-24,"shot","bos","away","r"
"o",40,33,"shot","cbj","away","d"
"d",46,-25,"blocked_shot","ari","away","d"
"o",78,-11,"shot","ana","away","r"
"o",-42,10,"shot","ana","away","d"
"o",55,12,"missed_shot","lak","home","c"
"o",69,-15,"shot","njd","home","r"
"o",40,27,"blocked_shot","fla","away","d"
"d",-66,3,"missed_shot","phi","away","r"
"o",58,-36,"shot","ott","home","c"
"o",-78,-4,"blocked_shot","njd","away","c"
"d",78,-7,"missed_shot","pit","away","r"
"o",81,-14,"shot","nyi","home","l"
"d",62,-19,"shot","min","home","c"
"o",-38,-20,"shot","mtl","away","l"
"d",45,35,"missed_shot","lak","home","d"
"d",-76,-11,"blocked_shot","wsh","away","l"
"o",56,-12,"blocked_shot","mtl","away","d"
"o",38,28,"shot","col","home","d"
"o",-83,-3,"shot","sjs","home","c"
"o",-80,3,"goal","nsh","home","l"
"o",-78,-8,"blocked_shot","tor","away","c"
"d",-37,-12,"blocked_shot","tbl","home","d"
"d",69,-4,"shot","dal","away","d"
"o",57,21,"shot","van","home","l"
"o",73,-9,"blocked_shot","lak","home","d"
"o",74,6,"blocked_shot","stl","home","c"
"o",58,11,"blocked_shot","van","home","l"
"o",82,-27,"shot","nyi","home","c"
"o",81,10,"shot","phi","home","r"
"o",57,-10,"shot","buf","home","d"
"d",-73,-1,"shot","cgy","away","r"
"o",75,-2,"missed_shot","njd","away","c"
"o",64,-13,"shot","cbj","home","c"
"o",-46,9,"missed_shot","sjs","home","c"
"o",62,-2,"missed_shot","col","home","d"
"d",-57,-26,"blocked_shot","edm","home","d"
"d",-76,1,"missed_shot","mtl","home","r"
"d",46,-32,"missed_shot","nyr","home","d"
"o",76,-20,"missed_shot","nsh","home","r"
"d",-76,12,"missed_shot","tor","away","l"
"d",-86,5,"blocked_shot","wpg","away","c"
"d",-64,-25,"shot","cgy","away","d"
"o",56,18,"blocked_shot","nyr","home","c"
"d",-63,9,"blocked_shot","car","away","r"
"n",16,6,"shot","njd","away","d"
"o",-73,24,"blocked_shot","sjs","home","c"
"d",-42,-15,"blocked_shot","car","home","d"
"o",67,-26,"shot","mtl","home","l"
"d",-31,19,"shot","tbl","away","r"
"n",-15,-8,"shot","lak","away","r"
"d",-59,20,"shot","min","away","r"
"o",64,8,"blocked_shot","buf","home","l"
"d",-64,12,"blocked_shot","tbl","home","d"
"o",-80,-10,"shot","chi","home","l"
"o",49,-9,"shot","ari","away","r"
"o",-30,6,"shot","phi","home","d"
"o",87,-7,"blocked_shot","car","home","c"
"o",-67,-22,"shot","wsh","home","c"
"d",-68,-19,"blocked_shot","cbj","away","l"
"d",-36,27,"missed_shot","dal","home","d"
"d",-40,27,"blocked_shot","ari","away","d"
"d",-36,-36,"shot","car","away","d"
"d",-78,36,"shot","phi","home","c"
"d",-79,-35,"shot","tbl","away","d"
"d",-70,-37,"shot","car","away","r"
"o",-73,1,"shot","buf","away","c"
"d",66,-3,"blocked_shot","wpg","home","d"
"o",55,28,"shot","col","home","l"
"o",82,8,"shot","buf","home","c"
"d",-69,3,"shot","nsh","away","c"
"d",-73,3,"goal","edm","away","r"
"o",60,22,"shot","cbj","away","c"
"d",51,7,"blocked_shot","cgy","home","r"
"o",57,-23,"shot","buf","away","d"
"d",76,1,"blocked_shot","chi","home","c"
"d",-47,-7,"missed_shot","wsh","away","c"
"o",43,-22,"blocked_shot","fla","home","d"
"o",-72,-6,"blocked_shot","nsh","home","l"
"d",85,-7,"shot","chi","home","l"
"o",69,4,"blocked_shot","tbl","home","c"
"o",-32,12,"shot","fla","home","c"
"o",75,13,"missed_shot","nyr","home","c"
"o",-51,13,"missed_shot","stl","home","r"
"d",71,12,"blocked_shot","sjs","away","c"
"o",57,-1,"blocked_shot","nsh","away","l"
"o",-76,16,"blocked_shot","sjs","away","c"
"d",67,-7,"shot","dal","home","c"
"o",56,-1,"blocked_shot","tbl","home","r"
"d",43,-34,"shot","nsh","away","d"
"d",-74,9,"goal","car","away","r"
"d",35,24,"shot","ott","away","d"
"n",6,22,"shot","nyi","home","d"
"d",52,-39,"shot","bos","away","r"
"d",-68,24,"shot","sjs","away","c"
"o",-40,-29,"missed_shot","ana","home","d"
"d",-38,-20,"missed_shot","stl","away","d"
"d",-76,-7,"shot","cbj","away","l"
"d",-43,-33,"shot","chi","away","r"
"d",-70,36,"shot","car","away","c"
"d",-60,1,"shot","ott","away","l"
"o",-66,25,"shot","lak","home","c"
"d",-72,-6,"blocked_shot","mtl","away","c"
"d",-72,,"goal","dal","away","l"
"o",79,3,"blocked_shot","van","home","d"
"o",30,7,"missed_shot","fla","home","d"
"d",-66,-31,"shot","tor","away","d"
"d",-63,3,"blocked_shot","det","home","d"
"d",-79,-8,"shot","dal","away","l"
"d",-69,-12,"missed_shot","bos","away","r"
"o",76,-11,"blocked_shot","ott","home","c"
"d",-81,-3,"shot","dal","home","l"
"d",-38,31,"shot","tbl","away","d"
"d",-48,-21,"blocked_shot","phi","away","d"
"d",-33,-36,"missed_shot","chi","home","d"
"d",-63,-14,"blocked_shot","pit","away","c"
"o",78,23,"shot","bos","home","c"
"d",77,,"missed_shot","wsh","away","c"
"o",43,8,"shot","wsh","away","r"
"d",-35,-21,"shot","cgy","away","d"
"o",36,34,"shot","buf","home","c"
"o",-82,-32,"missed_shot","ari","home","d"
"o",57,28,"shot","nyr","away","l"
"d",75,7,"blocked_shot","buf","away","c"
"d",-80,-21,"shot","min","away","d"
"d",50,-1,"missed_shot","car","away","d"
"o",36,-30,"shot","njd","home","d"
"d",32,9,"shot","buf","away","d"
"d",71,5,"shot","ari","away","r"
"o",-84,10,"shot","nsh","away","c"
"d",32,-5,"shot","van","away","d"
"d",-52,24,"blocked_shot","tor","away","d"
"d",-36,-25,"shot","car","away","d"
"d",-67,13,"shot","min","home","l"
"d",-61,29,"missed_shot","van","home","c"
"o",-66,-1,"shot","chi","home","c"
"o",-43,3,"missed_shot","pit","away","c"
"d",-82,-3,"goal","col","home","l"
"o",47,1,"blocked_shot","phi","home","d"
"o",80,-23,"shot","lak","home","c"
"d",-54,-37,"shot","nsh","away","d"
"o",59,21,"missed_shot","bos","home","l"
"d",-60,29,"shot","nsh","away","l"
"d",-44,27,"shot","tbl","away","c"
"d",-69,-1,"shot","tbl","away","l"
"d",-82,3,"shot","wpg","away","c"
"o",-54,-16,"missed_shot","cgy","home","l"
"o",69,-3,"missed_shot","chi","away","l"
"o",80,9,"shot","phi","away","l"
"n",21,1,"missed_shot","nyi","home","d"
"o",91,13,"shot","nyr","home","l"
"o",43,33,"missed_shot","fla","home","d"
"d",-54,-23,"goal","ari","away","d"
"d",-48,26,"shot","nyr","home","d"
"d",-77,-4,"blocked_shot","cgy","away","d"
"d",51,-25,"shot","tor","away","c"
"o",70,-4,"blocked_shot","wsh","home","l"
"o",46,-28,"missed_shot","sjs","away","r"
"o",38,26,"missed_shot","njd","home","d"
"d",74,-11,"missed_shot","tbl","away","c"
"d",-84,-21,"blocked_shot","dal","home","c"
"d",81,-7,"missed_shot","nyr","away","d"
"o",63,11,"shot","cgy","away","l"
"o",86,-6,"blocked_shot","edm","home","c"
"o",42,27,"blocked_shot","bos","home","d"
"o",-34,31,"shot","njd","home","d"
"d",69,14,"missed_shot","dal","home","c"
"d",-92,-34,"blocked_shot","edm","away","d"
"d",63,-28,"shot","car","home","r"
"o",33,-2,"shot","phi","away","d"
"o",-66,-9,"blocked_shot","ana","home","c"
"o",-73,9,"blocked_shot","van","away","d"
"d",-41,14,"blocked_shot","ari","away","d"
"o",-70,-16,"shot","sjs","home","c"
"o",-48,25,"goal","cbj","home","c"
"d",85,4,"shot","tbl","away","r"
"o",-31,-6,"missed_shot","nyr","away","d"
"o",77,12,"shot","nsh","home","l"
"d",-42,-26,"shot","nsh","away","d"
"o",-61,28,"shot","wpg","home","c"
"d",-74,-5,"shot","car","away","l"
"o",71,5,"blocked_shot","nsh","home","d"
